user_id,age,income,transaction_type,transaction_amount,due_date,payment_made_on_time,credit_score,debt_to_income_ratio,savings,financial_score
dab311bd-87a3-43e2-b4a3-1ca734e399b9,27,117743.9,Utilities,594.08,2024-08-22,False,821.73,0.44,5516.36,366.865
63c657f2-1147-4386-854a-9b87fc74bf85,34,59562.97,Shopping,2365.32,2024-12-13,True,402.14,0.5,34227.98,352.14
8b74c19d-5376-417e-9901-77088cf5b41f,48,124033.16,Rent,2622.34,2025-01-05,True,353.57,0.34,20892.13,319.57
f9ffebb0-7aee-4847-8556-7c6d821fd831,52,120229.15,Utilities,3541.95,2024-04-24,False,363.56,0.56,15172.24,125.78
cb840100-b3da-4857-815b-a6797dc08ef6,22,119260.97,Utilities,3871.6,2024-08-22,False,781.84,0.28,13448.56,362.92
0b49b373-d94b-4e71-833e-4ff78e56beee,67,146235.86,Dining,4636.79,2024-04-08,True,376.42,0.42,47610.37,334.42
bdd2d36a-5fea-45ca-b0a4-1250e53849c9,63,83503.07,Shopping,3629.08,2024-11-01,True,439.97,0.25,18661.33,414.97
bb47f6d5-49af-4c45-b260-ebea7c13a1ac,62,48208.01,Utilities,50.04,2024-07-29,False,640.33,0.31,7651.03,289.165
d28675f1-b712-4cf3-9e57-784b8fb55363,69,88737.92,Shopping,4784.03,2024-09-20,False,603.7,0.47,7429.58,254.85000000000002
784af428-8ae2-44e7-af78-054d9800f476,30,63000.24,Shopping,1834.32,2024-03-22,False,800.09,0.46,42626.78,354.045
d5549cdf-0814-43c7-98d2-acc9b9bbd73d,53,118677.72,Groceries,4807.28,2024-03-06,True,378.81,0.18,35115.74,360.81
5ea9eb12-658e-4801-b625-c55fe35c8f1e,44,34338.96,Utilities,2756.53,2024-03-15,True,621.74,0.36,15885.24,585.74
72614802-39cf-45da-9a4e-2fe74c87a11f,59,37432.97,Shopping,3691.21,2024-09-24,True,390.7,0.34,18725.25,356.7
cf2dcf11-1de6-4930-a004-fae34994e2fe,42,27049.74,Rent,1630.47,2024-10-03,False,399.75,0.12,6623.76,187.875
43e63b0e-cba7-450d-97e8-0971e1acb735,66,26602.07,Shopping,4395.37,2024-09-17,True,815.19,0.41,6506.94,774.19
f2378b2a-d77f-4cc8-9e33-20750cab4bd8,45,133401.4,Shopping,3685.59,2024-04-14,True,466.78,0.42,44502.19,424.78
4ebf6da4-6184-45f5-9725-5b96ed3684d7,30,34032.91,Travel,3036.79,2024-08-31,True,703.47,0.41,6381.88,662.47
5f7ab501-9f65-4e50-9be1-8ecdf5e7b4f2,49,140350.31,Utilities,262.02,2024-05-04,False,479.8,0.24,13068.3,215.9
a0e6ec14-aa6e-43c0-bc16-5e071a142d73,67,29498.62,Groceries,2076.96,2024-11-28,True,669.8,0.34,38222.84,635.8
ec4b95c7-cdb6-4bcb-a755-6fe309a97701,49,47054.0,Utilities,2777.43,2024-07-05,False,802.1,0.53,17767.62,348.05
6e8b8ca2-3cf6-46e5-aea7-53fc9021dcfb,25,78419.24,Travel,4951.99,2025-02-01,False,532.77,0.27,9671.46,239.385
a1877967-c567-454d-85bb-31e7269e19cc,62,31720.91,Groceries,2133.16,2024-11-06,True,708.27,0.35,48635.29,673.27
d8718b46-7277-4e4d-9d8c-6cbbf5946c5d,50,31627.38,Dining,992.94,2024-11-24,False,755.33,0.32,34509.07,345.665
72d06a61-02a3-4c10-8392-57f6eabc7a42,29,138679.1,Shopping,3217.44,2024-05-16,True,837.11,0.52,36168.44,785.11
cd95f61f-60a0-4e96-af6f-4d9f6da1ecf3,28,35063.98,Groceries,1985.66,2024-10-20,False,785.35,0.41,16101.92,351.675
d8babb42-e086-4cf4-b47e-7700b88fa4c9,22,107704.97,Dining,872.66,2024-04-23,True,563.02,0.22,7962.29,541.02
2be53831-044a-44b3-864c-864d72082516,41,33077.57,Groceries,4986.41,2024-07-06,False,325.67,0.49,49384.83,113.83500000000001
44aab567-7ee9-42b3-b978-f6da8212a20e,33,39646.28,Rent,1072.27,2024-12-19,False,499.68,0.42,34465.93,207.84
3eb0ecfd-b2cf-45d5-a7e5-fbed7e3e5dfa,36,109292.35,Dining,197.07,2024-03-12,True,533.57,0.48,20760.92,485.57000000000005
aa4080f0-1519-47e4-b848-de5e2f5c0eb0,38,143072.74,Groceries,661.75,2024-11-18,False,742.68,0.22,45816.81,349.34
4635f270-5990-4e55-8fdd-78340e3eb532,47,121963.67,Dining,328.62,2024-08-13,False,479.61,0.5,48400.45,189.805
9abd65a7-2d53-4382-9deb-c8549710e677,33,93418.43,Shopping,4656.74,2024-08-06,False,566.37,0.6,33777.7,223.185
2a51c0ef-a831-4c57-9f26-c85243cb4240,68,114104.24,Rent,4638.96,2024-09-01,False,442.28,0.15,17940.36,206.14
500799e6-9e4f-4e62-9af3-1be267b78627,65,141669.17,Rent,3653.54,2024-03-17,False,801.36,0.31,4617.45,369.68
9fa09ef7-0c3d-4571-a546-35df3f4282ef,26,25644.46,Dining,3514.2,2024-04-20,False,781.67,0.51,47904.18,339.835
242fa703-996c-4f47-b896-a4fac8174ee2,18,122835.27,Shopping,696.14,2024-12-23,False,479.27,0.14,4137.21,225.635
26b218fa-98e8-4a08-b6bd-d2a422f3ede4,49,34395.2,Travel,2319.02,2024-04-30,False,814.85,0.35,41738.64,372.425
5dcd4da9-5547-4984-a822-5b2cfe7fb103,60,146066.49,Groceries,2902.07,2024-04-23,True,564.28,0.29,21913.94,535.28
2f6b29c1-7673-4726-bf50-da6cb055182d,65,127528.8,Groceries,1988.56,2024-03-23,False,655.05,0.38,20803.72,289.525
0f4b673d-b94d-4669-87ec-4d53c9c4f748,26,60424.33,Utilities,3700.57,2024-12-02,False,492.8,0.36,14781.71,210.4
2310c0a6-cb09-4140-b397-726d78ef7bf9,40,127216.35,Dining,3301.49,2024-06-10,False,374.39,0.36,13716.88,151.195
47b21520-9972-42b3-8c66-85b527d9f241,46,64381.36,Rent,3443.85,2024-10-06,False,433.36,0.37,34576.31,179.68
c70bddc4-390d-4464-a352-b3c109771d77,23,35281.34,Dining,2289.9,2025-01-13,True,603.78,0.53,46339.51,550.78
aa5919be-9d04-4da4-912f-3cb875df6d0f,69,87678.8,Travel,434.96,2024-08-27,True,696.16,0.41,35816.5,655.16
3781e4c9-aa0c-49f5-b25d-3b2cc71ad1bf,45,102366.13,Dining,2572.99,2024-04-15,True,475.27,0.32,28718.75,443.27
d37b8a79-cfc6-4ea5-8012-245124420e0a,70,119911.78,Shopping,4455.26,2024-10-25,True,421.11,0.25,29749.66,396.11
def7ec4c-f729-4f90-8601-4f25fbfddbb4,51,22110.24,Dining,1459.69,2024-05-12,True,621.1,0.16,4898.03,605.1
34312e4e-d644-4bbe-ba92-ccb42026dbb8,52,149637.94,Rent,409.56,2024-08-28,True,322.51,0.46,10963.51,276.51
e97de721-68df-4aae-ac75-2eeb7f2ff64d,29,32469.17,Travel,1785.96,2024-08-14,False,422.67,0.43,9818.18,168.335
feff3ec2-b79f-4c6e-9b8c-a1a5d75e5095,20,129153.03,Utilities,3845.29,2024-07-15,True,757.22,0.26,753.87,731.22
d830108b-881f-4464-b685-7b899f32cbc3,52,36353.48,Travel,1297.19,2024-06-28,False,497.7,0.4,4277.84,208.85
5d8a0eb0-6c95-43cf-8b2a-89bd8ff3c1bf,21,43166.22,Dining,3385.99,2025-02-25,False,305.79,0.19,32387.21,133.895
dccd20d7-5c0d-4519-bff4-7456709c2be5,34,101655.89,Utilities,3656.41,2024-10-27,True,370.6,0.28,27915.31,342.6
a13f73ca-2f29-4cc0-b7f4-840f1264e5fd,30,123747.38,Rent,3183.66,2024-07-19,False,650.18,0.24,47638.53,301.09
83c421e7-6bf1-4f1c-9718-59d009bc5e78,64,63774.68,Groceries,4675.37,2024-05-10,False,408.53,0.19,12722.94,185.265
9c650e6d-28ab-403b-a853-bc0821b444cc,32,119339.05,Shopping,37.71,2025-03-06,True,678.82,0.27,20621.8,651.82
5a3c9447-d5e8-4f3b-a442-87db34509a1f,42,107113.61,Groceries,2831.09,2025-01-28,True,691.07,0.54,3015.16,637.07
073ed117-dc3e-4663-a3bc-34adf85cc2fe,30,84692.74,Travel,3260.4,2025-01-27,False,587.81,0.25,9103.28,268.905
0e67e9b7-991f-4fbf-840f-4e690542ebb2,64,108936.52,Utilities,1926.4,2025-02-04,True,663.31,0.27,269.71,636.31
6f9a7c49-fa65-45bc-b6b0-57343035e688,30,114385.71,Dining,1457.08,2024-10-04,False,781.44,0.15,46136.17,375.72
810f4cfd-1266-4231-a059-d18d995b3abe,24,84693.55,Groceries,4101.71,2024-05-20,False,428.48,0.19,48092.69,195.24
a22e8741-31c0-43dc-81cb-2b196e419a9f,43,23437.2,Rent,2422.4,2024-12-07,False,478.89,0.36,32241.47,203.445
685a3a94-a26a-44df-b023-661f64ec1be4,56,20803.44,Shopping,2819.27,2024-03-20,False,408.42,0.49,26297.07,155.21
8e8abb36-4124-4217-bbab-47004a792bb6,50,56024.46,Dining,883.72,2025-01-29,True,730.35,0.59,37034.71,671.35
ff99e9f7-fb0a-45fd-809c-d9fd2541dd3d,50,104169.56,Shopping,4844.9,2024-09-14,False,826.99,0.17,45718.79,396.495
9acd4a4e-ceca-41e6-a55d-0f452b61492f,28,128025.04,Utilities,909.33,2024-07-31,True,634.7,0.16,39218.8,618.7
a0cf3bd8-aa64-49a9-8dbb-05d56d90495c,45,144405.55,Rent,2710.93,2024-04-09,True,829.57,0.36,11816.11,793.57
c16066ff-b678-4def-bb0b-903c2edf60ce,22,91376.88,Dining,2281.68,2024-06-29,False,370.66,0.27,19895.1,158.33
2b2d4329-6164-4bf4-88c1-c069e6ca6041,46,109057.74,Shopping,4370.22,2025-01-07,True,416.0,0.23,5711.09,393.0
75c9ab2d-4d90-4cba-9df8-20d21542c02e,26,112604.3,Rent,4132.85,2024-06-17,True,393.24,0.51,5967.02,342.24
716f1697-58f9-48d3-bbe2-507f26878563,37,84009.07,Utilities,1610.16,2024-09-03,False,740.8,0.13,12097.25,357.4
69a0507d-b7e1-427a-b523-47dff53ce92e,26,101141.5,Shopping,3875.42,2024-06-29,True,799.36,0.57,48487.92,742.36
e295b837-2455-4352-8571-bcafcf4bdd7e,37,105441.69,Groceries,4353.96,2024-08-28,True,327.65,0.53,24548.86,274.65
7c77ada1-1651-4b37-b7da-2cbad375ad7e,37,25845.88,Groceries,1164.2,2024-05-01,False,466.02,0.17,13184.92,216.01
588a2dcb-678e-4157-ae23-0b0c32235118,31,132720.09,Utilities,3337.91,2024-05-08,False,553.36,0.47,13291.44,229.68
8a730125-bf5b-4d86-b47b-9365c54ec312,38,69847.24,Groceries,3949.21,2025-03-03,False,424.14,0.41,27812.03,171.07
dee1e52e-4e9e-478b-b533-e56bb09456de,43,91488.07,Shopping,3968.23,2024-05-01,True,527.9,0.45,26660.49,482.9
34f1783e-66b1-474d-89a0-ccb6bfb637bc,26,139129.07,Shopping,571.17,2024-08-04,True,693.14,0.36,16904.27,657.14
db2d98f5-a864-49a0-af6a-bc1287f7e93c,50,51905.05,Travel,1936.29,2024-10-16,False,567.19,0.54,38723.72,229.59500000000003
38a95c14-66c9-4b76-93c0-d0922966defc,69,41250.39,Utilities,2539.78,2024-05-24,True,817.32,0.1,37658.28,807.32
6acadfef-d1c3-476c-b281-5e54493d8365,63,98442.34,Dining,4333.28,2024-11-24,True,391.27,0.26,6588.74,365.27
c2e741b5-bdf3-40e5-bcee-88880e681c4b,51,122999.7,Dining,4411.17,2025-01-10,False,314.54,0.39,49984.12,118.27000000000001
a2670b59-033f-4078-bdfe-f19c69246059,56,48137.97,Utilities,289.54,2024-08-14,False,833.12,0.23,21355.22,393.56
a8fbfd1c-da7e-4a1c-906f-e85386c109bf,55,133596.5,Utilities,3122.35,2024-03-25,True,613.08,0.36,44670.47,577.08
953d6212-62f6-4a52-a763-5b03935d5bcb,44,53683.42,Shopping,1740.85,2025-01-26,False,691.86,0.38,36184.03,307.93
3341fcf8-d8d7-4fef-86df-04bbad1e1d37,63,32182.92,Travel,2951.5,2024-05-27,True,627.84,0.54,49613.61,573.84
51d1f6ff-639a-4fe9-ba17-a8d778f8ab33,64,34357.21,Travel,739.31,2024-09-08,True,370.74,0.19,32396.42,351.74
8aedb3f9-43e5-41c6-a4ba-4179ef2fa992,25,128064.87,Groceries,947.62,2024-09-13,True,317.38,0.54,185.35,263.38
9243a139-ed50-4b1f-8822-74c82ef92a03,66,63347.89,Utilities,4871.07,2024-11-16,False,484.05,0.35,5273.75,207.025
26bac119-a6af-494f-a233-146b459dd42f,25,30912.0,Travel,187.28,2024-08-03,True,642.33,0.47,17424.89,595.33
e81729e5-0c88-4bb9-b639-44c424460851,68,73944.33,Groceries,2813.73,2024-06-19,True,809.94,0.3,10698.37,779.94
02470b98-502c-4e44-b311-ff10273cef94,23,57214.03,Travel,3170.95,2024-11-23,True,338.15,0.51,48077.51,287.15
09de9513-b273-42d5-849f-fd3162e6b183,47,72878.27,Shopping,1284.41,2024-08-18,False,300.6,0.28,10457.54,122.30000000000001
4d3dc2c1-a0b2-4fb7-995a-3dc97cfaddc3,45,50753.91,Groceries,210.55,2024-11-28,True,844.66,0.44,15304.94,800.66
547d09a6-b710-4c3a-a98f-21532b51c8a2,25,33300.84,Travel,3663.61,2024-06-18,True,743.18,0.36,1178.78,707.18
85e914d0-9c71-4f06-8b7b-5355bdc8fa37,62,70318.66,Shopping,1944.98,2024-10-25,False,795.66,0.27,19297.8,370.83
0a57617a-27c4-43b6-8472-334a197bcdfc,54,137846.24,Groceries,425.7,2024-07-18,False,396.62,0.5,8214.49,148.31
be9bc6f9-5230-4883-870f-d544f8530c3d,68,145355.27,Utilities,4463.39,2024-03-08,False,337.95,0.35,43160.48,133.975
142fd1de-480e-45d3-a262-9715c7c4e353,35,91719.14,Utilities,1607.5,2025-01-17,False,453.26,0.18,28938.16,208.63
af81e6c9-9294-44c2-a73b-c098b23ac31e,33,98333.37,Travel,4364.53,2024-04-03,True,368.49,0.52,19558.42,316.49
44e44e2f-cfc9-4e6d-9c1b-91c3b073666a,22,65026.11,Dining,2720.88,2024-05-04,False,610.61,0.38,3363.64,267.305
805f5dda-8e62-423f-bd01-9bbe72cb8237,60,99923.29,Shopping,241.87,2024-12-10,False,593.4,0.38,49939.04,258.7
860bd738-0279-426b-9969-8289a6ef06dc,49,56516.73,Travel,3247.5,2024-05-18,True,563.59,0.45,37014.24,518.59
4e040a80-7b96-4931-8fb3-4b62b38a4961,31,78296.67,Utilities,290.39,2024-04-12,False,845.07,0.22,6879.63,400.535
f0623392-dd95-460f-a655-63208e03c43c,69,56264.92,Travel,3089.9,2024-03-25,True,378.07,0.51,8297.93,327.07
a4594ec0-eed6-4f1a-ab89-59f19821c8dc,42,137228.86,Groceries,3428.63,2024-04-22,False,775.92,0.47,4051.15,340.96
3b21990c-7530-4047-99a0-ca9d515126a9,56,144837.66,Dining,670.74,2024-08-25,False,827.76,0.19,5214.8,394.88
089a1821-0f70-4bed-aa4a-2b32f0cd5903,35,77390.0,Rent,3142.69,2025-02-05,False,693.57,0.13,17736.59,333.785
fdd7f36e-a185-431d-b12b-55fee2be9cff,63,63613.28,Groceries,3237.22,2024-07-25,True,560.24,0.22,2607.39,538.24
50ef9e7f-7c9b-40ea-aa39-d494b5b5f92f,37,100874.46,Shopping,2923.17,2025-02-27,False,665.14,0.22,20769.13,310.57
1a1ad110-308b-473f-af93-79f29e35a902,44,77243.11,Utilities,704.88,2024-11-20,True,460.59,0.41,30485.58,419.59
ac57753f-e367-4767-9fca-2a8ff801e53c,20,57585.76,Rent,247.12,2024-09-08,True,390.45,0.22,36321.82,368.45
f9212953-4a5d-4dd6-ae6d-5b3d2e70343e,55,38089.08,Utilities,2554.43,2024-05-05,True,766.07,0.38,39801.45,728.07
21dfcd70-38a8-440e-bbc7-524e04a984d8,25,73875.85,Groceries,693.22,2024-05-14,False,708.4,0.24,7498.82,330.2
bb9854e0-2386-4b7b-8b7b-9bda9bddaeee,60,35923.11,Rent,3632.06,2024-08-19,True,304.71,0.47,37250.65,257.71
718f3f85-53a3-43b6-bb96-90353efd188a,56,46831.54,Rent,1243.95,2025-03-05,False,314.08,0.28,37329.57,129.04
f0f272fd-b771-4d2f-9929-4867d4c2db42,41,131010.72,Travel,4403.08,2024-11-17,True,468.09,0.55,28637.93,413.09
55b3f87d-1c71-4fcf-8537-99a4b81d6edd,38,76114.48,Shopping,3495.62,2024-09-16,False,508.37,0.55,2946.64,199.185
b43a84e2-efd6-4693-b936-62eadd1f5b36,21,98115.46,Dining,1465.02,2024-04-26,False,353.05,0.51,49049.08,125.525
fa66af3a-c635-4292-841c-3a9c6c536b1b,21,84036.6,Utilities,278.32,2024-06-04,False,481.3,0.55,23574.28,185.65
fcce60a7-58fa-4a3b-9dfa-f403012b4c46,40,73257.87,Rent,2713.57,2024-07-10,True,402.22,0.45,3584.68,357.22
b6b2bba6-bc14-49c1-a8de-4230be37efd6,40,133988.94,Shopping,1975.42,2024-06-22,False,748.08,0.47,14471.08,327.04
0b38b9be-07e7-4df2-b080-8beb82b00a76,46,49243.98,Groceries,2478.75,2025-02-18,True,841.26,0.19,7329.83,822.26
a5416f08-c0e3-423a-a6ff-55b608bf74f1,38,103362.38,Rent,3863.98,2024-10-06,True,515.97,0.29,36285.0,486.97
a314447d-c634-4886-ace8-a990dfcb10ca,18,113622.79,Utilities,635.26,2024-03-07,False,386.99,0.12,13479.98,181.495
3f83dbdd-a9ff-423e-9054-b76991cfec20,45,105046.74,Travel,3386.65,2024-11-28,False,790.22,0.11,47923.07,384.11
97e5ef21-0a1d-4d03-85e7-8c5aebca2dde,21,130978.83,Utilities,1177.36,2024-04-28,True,300.77,0.55,17489.84,245.76999999999998
7b12dc04-7178-4f8a-ad78-69e657265627,69,33593.34,Utilities,2848.67,2024-05-26,True,556.81,0.4,12842.78,516.81
29d445bd-36a1-4075-9f32-74c1fa880883,27,80294.23,Shopping,518.15,2024-03-26,True,588.09,0.37,23626.66,551.09
e9e7e55e-3c2e-4efd-b5ca-2817947e1b4d,68,133973.86,Dining,4012.66,2024-09-23,False,774.15,0.38,16009.75,349.075
365ebaea-9e14-4985-bc59-f686abe4f080,38,116089.87,Rent,3204.04,2025-02-13,True,764.13,0.1,33764.78,754.13
05a955d6-564e-4232-8173-cc4a8872a988,66,83273.13,Groceries,3232.81,2025-02-20,True,414.63,0.57,32987.27,357.63
c5ae9cee-0396-4cfd-8c84-57ec85df2304,38,91335.65,Dining,872.11,2025-02-01,True,519.02,0.33,15097.49,486.02
e5fad002-43eb-4860-a22a-0408e8f1f7d8,66,96158.7,Dining,1836.91,2024-12-05,True,524.66,0.3,43524.56,494.65999999999997
f36781c0-0d50-4c05-9802-1c1fffe6e08e,44,99271.74,Shopping,1017.34,2024-06-08,True,710.36,0.11,22123.64,699.36
e9a8a50e-45dd-49ac-a3c9-585fc3094252,62,115139.68,Travel,4747.07,2024-10-31,True,711.22,0.35,42396.94,676.22
21331266-77fe-459e-bdcd-1a075ab86767,58,94543.66,Rent,819.99,2024-11-12,False,447.27,0.46,43574.42,177.635
cb276202-c7d6-46a6-b91d-5e98168d07da,45,41420.48,Travel,2745.22,2024-05-04,True,770.51,0.25,6734.26,745.51
573f6943-234b-4e8b-938a-37c2f7d461be,50,75676.75,Groceries,1465.67,2024-08-30,True,793.6,0.44,48215.48,749.6
c7503f1b-6775-465d-bfd3-ffdd261a209e,58,126268.44,Utilities,2164.97,2025-02-28,False,554.59,0.44,20238.98,233.29500000000002
ddf2ba9f-799f-45f6-9b4b-76be5d5504c3,39,38714.34,Utilities,3254.34,2024-12-16,False,758.13,0.38,3752.41,341.065
7564b21e-c11b-45e3-8b82-361e893b3352,30,66478.27,Utilities,2180.35,2024-07-10,True,718.51,0.49,46193.29,669.51
5b38299a-fa03-44c7-9ced-0ac5e8f16e55,21,46764.48,Shopping,2874.29,2024-10-23,True,569.47,0.37,24982.08,532.47
729fed60-4c9a-4a0e-bf0e-0bf125c2b97e,67,49877.25,Travel,3141.38,2024-11-14,True,454.56,0.17,42632.14,437.56
ddb4b131-4f44-4ded-8263-f19be5c172c1,34,144670.04,Utilities,100.17,2024-09-05,True,365.56,0.38,3362.95,327.56
a93199be-c86d-4e33-a0af-26e4e2e0734e,69,106770.64,Groceries,2085.44,2024-06-20,True,411.96,0.12,49112.56,399.96
86d2db4b-7f36-411c-a148-cffd05aaad5d,28,89896.54,Rent,3650.59,2025-01-03,False,763.1,0.18,22160.95,363.55
2b1ad4cc-4054-4e8c-8ab5-f41ac4d78adf,54,70790.26,Shopping,2287.2,2024-07-31,True,538.76,0.49,34828.69,489.76
4916fdf9-bbf8-45bc-82c0-a7960e4e5bd1,57,44281.36,Groceries,4103.17,2024-10-31,False,574.1,0.54,22756.23,233.05
c9e69383-ca21-4a31-a013-1c106fc9d4ac,68,109277.63,Dining,1563.87,2024-06-02,True,751.76,0.46,42967.89,705.76
d6a7312a-a8cc-4c90-a6bd-9b4376c93e4f,38,125003.22,Dining,1448.57,2024-05-20,False,411.56,0.36,48091.05,169.78
2e71908a-1f87-43c7-bc66-f6a3963a3439,39,119653.28,Shopping,29.11,2025-01-29,False,740.64,0.22,44967.24,348.32
56dc3ffa-e251-41ad-bbca-442d9a3c68f0,19,130517.0,Groceries,911.31,2024-05-18,False,331.16,0.31,46629.05,134.58
6466923d-b065-4201-b4cc-62e93739a93d,58,122515.67,Travel,254.76,2024-06-26,False,740.16,0.54,43505.69,316.08
f9e0247a-c08b-4c60-8e39-45c53073f925,69,37413.59,Dining,2615.63,2024-04-22,True,613.2,0.42,30535.86,571.2
076f43d8-8488-445a-a759-05f0055d89c5,62,60685.74,Shopping,3017.25,2024-12-21,False,667.65,0.52,35266.72,281.825
7dd6f9ca-f56d-4645-95ac-5d80f1be3ddd,39,43210.31,Utilities,2892.73,2025-03-03,True,766.73,0.43,14467.72,723.73
0e684f17-30d5-445d-a0f1-3026af27d562,28,78727.92,Utilities,330.94,2024-09-27,False,810.78,0.38,4373.36,367.39
25ae4152-34f6-42eb-970a-333737b60052,49,26970.83,Rent,1683.63,2024-11-29,False,506.44,0.12,46017.0,241.22
0033188c-0c8f-4c93-b3cf-d37f71c54731,68,146383.21,Dining,2949.49,2024-09-12,False,782.29,0.19,30353.73,372.145
17601cb8-02a1-4ff5-9e8e-f381cc6bcb74,46,126043.24,Groceries,335.86,2025-02-09,True,837.95,0.11,7668.16,826.95
54753ee0-16c5-4acc-9a45-3d2509fca59e,70,133805.8,Dining,1615.06,2024-08-26,True,813.47,0.41,1763.0,772.47
4b56426f-6bdc-4ad8-b125-cdbeedaab3bc,38,114341.97,Travel,764.9,2024-04-03,False,700.78,0.27,46220.28,323.39
499a31e7-25b7-4747-9049-45c88b2a88fa,60,108090.97,Travel,55.7,2025-01-19,False,340.48,0.38,3504.62,132.24
5876e6d7-5c85-4626-8f96-1f35af952ecb,70,118393.28,Rent,2360.63,2024-06-19,True,543.77,0.13,6187.3,530.77
0ad75e3f-99df-43d2-ab24-8a822bd04070,70,106398.53,Groceries,1165.59,2024-07-13,False,513.18,0.48,32685.1,208.58999999999997
d12ce480-d701-4ac9-88b8-35d890ece7fd,64,108552.59,Groceries,2733.29,2024-07-21,False,489.34,0.1,19304.25,234.67
22cb885c-3d35-4920-86c9-84ebe6fdf8af,53,58840.73,Rent,4269.95,2025-01-07,True,694.29,0.54,14654.34,640.29
54fc1758-e129-4536-9776-2b823d59e6ab,37,142996.73,Utilities,4852.0,2024-09-30,False,518.84,0.56,34180.65,203.42000000000002
9fa7f400-dbf8-497c-9939-a88c780690d7,23,69019.34,Groceries,3970.98,2025-01-29,False,749.23,0.24,42885.35,350.615
c1d9506b-c5be-4896-991f-128e73bddfbf,53,26528.71,Utilities,3849.4,2024-03-22,False,552.28,0.41,45708.35,235.14
bf1c213b-6ba4-444f-8ac3-66520d78e523,62,134112.01,Utilities,4342.62,2024-11-29,True,431.35,0.16,22513.4,415.35
96e4b99f-4e9b-42ce-b14c-6edd7546da22,60,124281.44,Utilities,2153.8,2024-10-30,True,718.93,0.56,40879.49,662.93
1e0744b5-c439-4085-9562-7fecae0c29f8,56,45537.48,Travel,4071.03,2025-02-18,False,425.34,0.31,35677.84,181.67
0e7288a0-eca0-402d-9389-02b573cf3704,67,57851.89,Groceries,4672.26,2024-07-17,False,364.94,0.34,39990.91,148.47
1d9aa82e-68f8-4abf-99fb-db2534e41024,56,131217.04,Utilities,4787.7,2024-11-05,False,686.49,0.36,1902.32,307.245
3490fa6e-0fbe-4ee3-839d-6714547c8c06,62,24909.9,Utilities,3781.51,2024-05-04,False,461.06,0.22,29052.04,208.53
5ca15e3c-b7f6-476c-bd27-c7580b206e0e,27,111470.76,Groceries,3430.0,2025-01-23,True,713.0,0.44,26044.52,669.0
df803564-fd82-427e-92cf-ee78ea741efa,29,136148.91,Groceries,2120.04,2024-05-10,False,491.51,0.46,2086.47,199.755
99dca9eb-a76e-4e49-b2ad-016f15d63f3f,41,72534.5,Shopping,1908.77,2024-04-28,False,478.45,0.32,2030.17,207.225
4836ec76-240d-4a9c-9dc5-9620559fd54a,34,125670.15,Groceries,1072.78,2024-04-30,True,633.62,0.56,37328.95,577.62
5f107c3a-7820-4087-9057-2f44b1994abb,49,141764.35,Utilities,1194.88,2025-01-26,False,436.8,0.52,35588.54,166.4
27a2afd3-c5d2-48fe-85ed-d7929246f676,67,46305.42,Groceries,1418.52,2024-03-12,False,666.66,0.4,22324.18,293.33
a9957e25-2030-4f61-a328-5c80dba8afdd,30,39954.77,Groceries,4026.35,2025-02-14,False,699.18,0.41,30973.43,308.59
6c01cb0e-9a12-4b95-88d5-e523e2b2b630,43,141437.06,Groceries,563.79,2024-06-28,False,535.48,0.3,9825.27,237.74
546d08f2-5a6f-445e-be0b-5a9785991d81,66,65047.73,Utilities,173.6,2025-01-16,True,742.99,0.5,20605.32,692.99
696b2ab0-399d-403b-b7ba-a33760edd0ac,22,119042.07,Rent,169.44,2024-11-28,False,312.26,0.29,24997.0,127.13
edb1db95-45fc-46dd-bfc4-e9c9af96f9d5,21,140844.34,Utilities,4343.03,2024-09-20,False,579.85,0.44,26207.69,245.925
91f5bfe3-1aab-418e-adc9-502f1667cf91,25,43673.95,Groceries,2781.18,2024-12-18,True,444.75,0.3,18429.2,414.75
161b638a-4076-4e56-b69d-1ca5f717c2b0,65,35175.49,Travel,3804.2,2024-03-17,False,344.25,0.29,1481.38,143.125
bb411e76-ddf3-49fd-9ac2-4887a52da43d,32,36016.29,Rent,63.72,2024-08-02,True,334.86,0.56,1212.98,278.86
a6544658-22ef-4ef7-b1fa-6f393b5e60e6,63,99515.49,Shopping,3822.64,2024-07-06,True,550.36,0.54,42158.43,496.36
fe0c94e8-edde-4ea8-b163-78ff9817b667,70,21723.21,Utilities,4322.17,2024-04-05,True,323.71,0.52,45196.83,271.71
5888bc2e-6d72-458d-bed1-8ef7bf3c7913,56,114556.93,Groceries,4289.47,2024-03-08,True,445.15,0.31,888.88,414.15
c5d5ad50-4afa-40b8-91f8-caa48a756b1a,56,28700.27,Travel,2851.53,2024-09-30,False,522.98,0.49,42343.71,212.49
7da22461-8446-4d11-9190-b0eb45e348c1,51,68058.56,Groceries,1532.58,2024-10-11,True,351.4,0.14,40419.59,337.4
562a11cd-6077-47df-8dc2-b68b132d04fc,41,101273.75,Shopping,3196.97,2024-10-04,True,702.95,0.34,49240.67,668.95
a325a12a-787b-4a90-af12-43795d8580e2,18,149601.21,Shopping,3614.33,2024-03-11,False,503.37,0.29,10667.57,222.685
34ff60ba-b878-4562-84fb-fe55f850fee7,24,37525.72,Groceries,278.72,2025-02-24,True,808.72,0.45,15594.41,763.72
